Feature,Importance,Std
Radio_Pre-Op max_axial_diam_mm,0.025543478260869536,0.029476146376502307
Radio_Calcification,0.024999999999999977,0.00714604453743334
Radio_Bone_invasion,0.023550724637681108,0.005642178080578778
Radio_Cystic_necrosis,0.023369565217391263,0.006363829010960265
Radio_Tumor side,0.021557971014492704,0.012904350593121814
Symptoms_Motor deficits,0.017934782608695632,0.02477582753228802
Comorbidities_Hyperlipidemia,0.016847826086956473,0.005143141147311017
Radio_Hyperostosis,0.015760869565217363,0.006912602908818438
Sex,0.011050724637681109,0.020378623107883312
Symptoms_Incidental finding,0.010869565217391242,0.01488376514959688
Pre-Op KPS,0.010326086956521685,0.036075750544620665
Radio_Ventricle involment,0.009782608695652107,0.014095553379657176
Optic Canal invasion,0.00942028985507246,0.0055127261067764175
Symptoms_Acute onset (1<month),0.007246376811594147,0.010563318650082077
Comorbidities_Hypertension,0.006340579710144878,0.017023202841787717
Symptoms_CN deficits,0.003804347826086918,0.009489710763557072
Radio_Vessel_encasement,0.00253623188405796,0.009779253316134617
Radio_Edema,0.002173913043478226,0.005542412514774776
Comorbidities_Prior Stroke,0.0009057971014492239,0.0005728763877116303
Date of surgery,0.0,0.0
Comorbidities_DVT,-2.2204460492503132e-17,0.0005728763877116654
Symptoms_Cognitive/psychiatrist disorder,-0.00018115942028988917,0.005324977701702589
Optic nerve/chiasm compression,-0.0003623188405797562,0.009596320752281926
Symptoms_Hyperprolatinemia,-0.0014492753623188913,0.00108695652173915
ICA/Syphon involvment,-0.0028985507246377163,0.017247290196249154
Comorbidities_Cardiorespiratory,-0.004347826086956541,0.010920773096450377
Symptoms_Visual deficits,-0.004347826086956563,0.008992517134775986
Comorbidities_DM,-0.007608695652173947,0.002188957603912079
Comorbidities_Obesity,-0.00797101449275366,0.002248129283693979
Symptoms_Nausea/Vomit,-0.008152173913043525,0.0011457527754233133
Symptoms_Aphasia/dysartria,-0.008333333333333349,0.006312047605139278
Symptoms_Headache,-0.009420289855072483,0.013033409962757201
Radio_Midline shift entity,-0.009963768115942063,0.015844977975123062
Symptoms_Seizure,-0.010688405797101485,0.007367644712921286
Radio_Tumor Location,-0.012681159420289889,0.013713181788243182
Radio_Dural_tail,-0.013586956521739135,0.012030404141944917
Charlson Comorbidity Index,-0.018478260869565232,0.015356934385886055
ASA,-0.03641304347826089,0.014142042798024447
Comorbidities_Other Tumors,-0.04528985507246379,0.003927442642876627
Age,-0.050000000000000024,0.025538980999926332
