Feature,Importance,Std
Radio_Pre-Op max_axial_diam_mm,0.07380699893955453,0.04410379205176393
Radio_Tumor Location,0.036090491339695906,0.02044041913528725
Pre-Op KPS,0.029833863556026775,0.01311669924696666
Radio_Vessel_encasement,0.02552138564863904,0.030966014080873964
Radio_Tumor side,0.01848709791445735,0.006645645778497321
Age,0.017355956168257247,0.030720069569445216
Radio_Ventricle involment,0.013220219158713298,0.0027662067934271567
Symptoms_Headache,0.008872393071756756,0.006430454710073488
Symptoms_Motor deficits,0.00788264404383161,0.006802665090482756
Radio_Edema,0.0068575468363379025,0.004764011477930375
Comorbidities_DM,0.006786850477200424,0.010304221710004724
Radio_Cystic_necrosis,0.0056203605514315805,0.006237125935285437
Symptoms_Incidental finding,0.005478967833156578,0.0025440868455915353
Comorbidities_Obesity,0.005196182396606552,0.0025699852568814036
Symptoms_CN deficits,0.004559915164369021,0.0053972862093649415
Radio_Hyperostosis,0.0042771297278190405,0.00846764147515463
Sex,0.004100388829975166,0.0092267551440973
Radio_Bone_invasion,0.003605514316012681,0.002041644266976828
Comorbidities_Other Tumors,0.003358077059031417,0.0030056347358757246
Symptoms_Hyperprolatinemia,0.0033227288794626776,0.003924125581160232
Symptoms_Seizure,0.0033227288794626776,0.0024397927079161164
Symptoms_Aphasia/dysartria,0.003145987981618892,0.0037298611175370674
Comorbidities_Hyperlipidemia,0.002863202545068888,0.002390645234204478
Symptoms_Visual deficits,0.0027925061859314314,0.004415552200672217
Charlson Comorbidity Index,0.002474372569812644,0.00799369206761793
ASA,0.002439024390243838,0.007043429689330194
Optic Canal invasion,0.0020501944149875716,0.0010639743332126596
Symptoms_Cognitive/psychiatrist disorder,0.001802757158006263,0.003189965124829595
ICA/Syphon involvment,0.0015553199010250652,0.002465266281253062
Comorbidities_Hypertension,0.0015553199010249763,0.004597166313428481
Symptoms_Nausea/Vomit,0.0006009190526687247,0.002933260012120853
Date of surgery,0.0,0.0
Comorbidities_Prior Stroke,-4.4408920985006264e-17,0.0011122045049524248
Comorbidities_DVT,-7.069635913752315e-05,8.658500327973938e-05
Optic nerve/chiasm compression,-0.0017320607988688952,0.005502747742784422
Comorbidities_Cardiorespiratory,-0.0030399434429127627,0.004520422722044929
Symptoms_Acute onset (1<month),-0.005478967833156623,0.0030775254661971293
Radio_Dural_tail,-0.0060445387062567635,0.006890084715919504
Radio_Calcification,-0.006857546836337991,0.006175722525771936
Radio_Midline shift entity,-0.00940261576528818,0.005115603397702507
