Feature,Importance,Std
Symptoms_Headache,0.016123188405797094,0.005991969350920731
Comorbidities_Other Tumors,0.011956521739130444,0.006715127895960368
Sex,0.005253623188405799,0.008089533899190642
Radio_Midline shift entity,0.0050724637681159425,0.012906893572867293
Optic nerve/chiasm compression,0.0010869565217391352,0.013825205817636894
Comorbidities_DVT,1.1102230246251566e-17,0.001515688453866079
Charlson Comorbidity Index,-0.00018115942028984477,0.004974467470197819
Date of surgery,-0.0005434782608695676,0.0026001268286969907
Comorbidities_Prior Stroke,-0.00126811594202898,0.0015793112114278025
Comorbidities_Cardiorespiratory,-0.0034420289855072285,0.009472403233624213
Symptoms_Acute onset (1<month),-0.006884057971014479,0.006471221412859338
Symptoms_Nausea/Vomit,-0.007608695652173925,0.0012286829679574718
Radio_Ventricle involment,-0.007789855072463758,0.007569776237600079
Symptoms_Seizure,-0.008695652173913038,0.01654016262393236
Symptoms_CN deficits,-0.008695652173913049,0.006317244845711121
Radio_Calcification,-0.008695652173913049,0.005802759919582251
Symptoms_Incidental finding,-0.010869565217391287,0.007833966779144805
Comorbidities_Obesity,-0.010869565217391308,0.026747867862741668
Pre-Op KPS,-0.011956521739130432,0.014766437588633911
Comorbidities_Hyperlipidemia,-0.01340579710144928,0.0023199725497944947
Optic Canal invasion,-0.014311594202898525,0.010302222614574584
Radio_Tumor Location,-0.01630434782608693,0.040532775652814615
Radio_Hyperostosis,-0.017028985507246373,0.015139552475200125
Radio_Edema,-0.017210144927536208,0.009148102299241003
Symptoms_Cognitive/psychiatrist disorder,-0.017572463768115953,0.011594202898550735
Radio_Dural_tail,-0.01902173913043479,0.002362029856957475
Symptoms_Hyperprolatinemia,-0.019565217391304325,0.005802759919582236
Radio_Bone_invasion,-0.02192028985507246,0.013573664996325499
Radio_Cystic_necrosis,-0.023007246376811598,0.010572635116967313
Symptoms_Visual deficits,-0.023913043478260888,0.0459502575724281
Symptoms_Motor deficits,-0.031159420289855078,0.03870033353867948
Radio_Tumor side,-0.03206521739130434,0.04304051983196771
Radio_Vessel_encasement,-0.035144927536231906,0.040286694433425446
Comorbidities_Hypertension,-0.03623188405797102,0.017564057454406992
Radio_Pre-Op max_axial_diam_mm,-0.03786231884057969,0.06584690144374031
Symptoms_Aphasia/dysartria,-0.03894927536231883,0.01823331542041469
Comorbidities_DM,-0.03894927536231886,0.02084514472991674
ICA/Syphon involvment,-0.05326086956521735,0.05349389524419953
ASA,-0.0579710144927536,0.03610939439798345
Age,-0.07101449275362318,0.03897496624910512
