Feature,Importance,Std
Radio_Vessel_encasement,0.0687621832358675,0.025780325886544577
Pre-Op KPS,0.05872319688109171,0.024435088571479375
ICA/Syphon involvment,0.03469785575048741,0.01875465026873434
Symptoms_CN deficits,0.014473684210526394,0.003879093322053113
Radio_Pre-Op max_axial_diam_mm,0.010136452241715466,0.023751298784677324
Symptoms_Seizure,0.006481481481481555,0.0032712839077657673
Comorbidities_Cardiorespiratory,0.0058966861598441335,0.0025897329932917
Radio_Ventricle involment,0.005896686159844111,0.005793689107954175
Symptoms_Motor deficits,0.0020955165692008613,0.006224858616700121
ASA,0.0018031189083821397,0.0013662617708456379
Symptoms_Acute onset (1<month),0.001754385964912375,0.0036448853706267277
Charlson Comorbidity Index,0.001608187134503014,0.006190426708850095
Symptoms_Hyperprolatinemia,0.0015107212475634403,0.0035053860640067297
Comorbidities_Other Tumors,0.0011695906432749315,0.0031181468368511682
Symptoms_Nausea/Vomit,0.0007797270955166357,0.0013903842707297402
Comorbidities_Hyperlipidemia,0.0003411306042885309,0.0017611414229622617
Radio_Midline shift entity,0.0002923976608187884,0.003248700450779535
Symptoms_Incidental finding,0.0002436647173489792,0.006383829588231132
Radio_Cystic_necrosis,0.00019493177387923665,0.0024288373868181366
Date of surgery,0.0,0.0
Comorbidities_Prior Stroke,-0.00024366471734886818,0.0024415156042641947
Symptoms_Cognitive/psychiatrist disorder,-0.0005360623781675677,0.002594314162613284
Comorbidities_DVT,-0.0007797270955165025,0.0008212621611282957
Comorbidities_Obesity,-0.0014132553606236887,0.0012651807978310704
Optic nerve/chiasm compression,-0.0016569200779726235,0.009672476513435405
Symptoms_Visual deficits,-0.0019493177387913674,0.0027867404396677785
Comorbidities_DM,-0.0024366471734891927,0.0009987281448303553
Radio_Edema,-0.0024853801169589574,0.007765835756294957
Radio_Dural_tail,-0.0034113060428848873,0.0054113320243630745
Radio_Hyperostosis,-0.0037037037037036093,0.0012462682117489819
Radio_Tumor Location,-0.003898635477582757,0.015267495319513198
Symptoms_Aphasia/dysartria,-0.005165692007797174,0.005247341044794482
Symptoms_Headache,-0.006725146198830334,0.005375223782699978
Sex,-0.007212475633528137,0.004227705729882348
Radio_Calcification,-0.0077485380116958155,0.005053679078239162
Optic Canal invasion,-0.008235867446393685,0.005808018290619699
Age,-0.009600389863547654,0.009437848860824922
Radio_Bone_invasion,-0.010428849902534032,0.003602284329936876
Comorbidities_Hypertension,-0.011062378167641218,0.006908399667317493
Radio_Tumor side,-0.016764132553606113,0.012361656498816452
